id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,censoe_mujeres,censoe_hombres,censoe_total
620150170,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13458,MONTECRISTO,Municipal,,998,VOTOS NULOS,,,92,0,3319,4932,8251
620150170,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13458,MONTECRISTO,Municipal,,999,VOTOS EN BLANCO,,,33,0,3319,4932,8251
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20050002,1,QUEVEDO,ANGEL,NUBIA ISABEL,9046,1,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20090002,2,PABA,RUBIO,FELIX ELIAS,26,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,18480001,3,BAYTER,GIL,YIRIS DAVID,3868,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,19910006,4,SANTOS,ANAYA,GUILLERMO ARTURO,8094,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20130001,5,GARCIA,CAMARGO,JESUS GILBERTO,52,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20030001,6,ARIAS,DE ACUNA,INES MARIA,75,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20130002,7,MARSIGLIA,OROZCO,ALFONSO,132,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20050001,8,NIETO,GUTIERREZ,MARINA DEL,143,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,,997,TARJETAS NO MARCADAS,,,446,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,,998,VOTOS NULOS,,,552,0,16864,17719,34583
620150171,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,,999,VOTOS EN BLANCO,,,234,0,16864,17719,34583
620150172,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13473,MORALES,Municipal,18480001,1,DIAZ,DIAZ,RODOLFO,3757,1,4700,5982,10682
620150172,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13473,MORALES,Municipal,18490002,2,ROSA,QUINTERO,WILFRE DE LA,207,0,4700,5982,10682
620150172,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13473,MORALES,Municipal,20030001,4,ESLAIT,BARRIOS,NEGUIB ANTONIO,3741,0,4700,5982,10682
620150172,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13473,MORALES,Municipal,,997,TARJETAS NO MARCADAS,,,109,0,4700,5982,10682
620150172,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13473,MORALES,Municipal,,998,VOTOS NULOS,,,73,0,4700,5982,10682
620150172,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13473,MORALES,Municipal,,999,VOTOS EN BLANCO,,,27,0,4700,5982,10682
620150173,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13490,NOROSI,Municipal,20050002,1,ARIZA,CAMACHO,JAILTON,1767,1,1483,2157,3640
620150173,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13490,NOROSI,Municipal,18490002,2,CAMPUZANO,GOMEZ,LEONARDO,5,0,1483,2157,3640
620150173,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13490,NOROSI,Municipal,20090001,3,ARTEAGA,GOMEZ,GARIBALDY DE JESUS,668,0,1483,2157,3640
620150173,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13490,NOROSI,Municipal,,997,TARJETAS NO MARCADAS,,,33,0,1483,2157,3640
620150173,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13490,NOROSI,Municipal,,998,VOTOS NULOS,,,44,0,1483,2157,3640
620150173,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13490,NOROSI,Municipal,,999,VOTOS EN BLANCO,,,14,0,1483,2157,3640
620150174,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13549,PINILLOS,Municipal,18480001,1,PEREZ,CHAVEZ,MARCOS ANTONIO,6009,1,6909,8865,15774
620150174,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13549,PINILLOS,Municipal,20050002,2,SANTANDER,GIL,JORGE ARMANDO,4186,0,6909,8865,15774
620150174,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13549,PINILLOS,Municipal,,997,TARJETAS NO MARCADAS,,,232,0,6909,8865,15774
620150174,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13549,PINILLOS,Municipal,,998,VOTOS NULOS,,,125,0,6909,8865,15774
620150174,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13549,PINILLOS,Municipal,,999,VOTOS EN BLANCO,,,22,0,6909,8865,15774
620150175,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13580,REGIDOR,Municipal,18480001,1,RUEDA,FLOREZ,EZEQUIEL ANTONIO,1549,0,1995,2417,4412
620150175,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13580,REGIDOR,Municipal,20090001,2,GUTIERREZ,FRANCO,JADIMIR,1852,1,1995,2417,4412
620150175,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13580,REGIDOR,Municipal,20030001,3,FLOREZ,ROJAS,JULIO CESAR,1,0,1995,2417,4412
620150175,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13580,REGIDOR,Municipal,,997,TARJETAS NO MARCADAS,,,24,0,1995,2417,4412
620150175,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13580,REGIDOR,Municipal,,998,VOTOS NULOS,,,55,0,1995,2417,4412
620150175,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13580,REGIDOR,Municipal,,999,VOTOS EN BLANCO,,,2,0,1995,2417,4412
620150176,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13600,RIO VIEJO,Municipal,18480001,1,JIMENEZ,PIMIENTA,ONEL,2074,1,2607,3136,5743
620150176,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13600,RIO VIEJO,Municipal,20050002,2,VASQUEZ,ACUNA,FERMIN,1904,0,2607,3136,5743
620150176,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13600,RIO VIEJO,Municipal,20090002,3,VALERIO,GOMEZ,FLOR,27,0,2607,3136,5743
620150176,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13600,RIO VIEJO,Municipal,20130001,4,POVEDA,CARRASQUILLA,MARTHA HELENA,107,0,2607,3136,5743
620150176,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13600,RIO VIEJO,Municipal,,997,TARJETAS NO MARCADAS,,,58,0,2607,3136,5743
620150176,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13600,RIO VIEJO,Municipal,,998,VOTOS NULOS,,,44,0,2607,3136,5743
620150176,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13600,RIO VIEJO,Municipal,,999,VOTOS EN BLANCO,,,12,0,2607,3136,5743
620150177,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,20030001,1,JULIO,MORALES,CARLOS MANUEL,619,0,3192,3164,6356
620150177,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,20050002,2,ZAPATA,LOPEZ,GERMAN,2852,1,3192,3164,6356
620150177,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,20090001,3,CASTILLA,JULIO,ATILIO RAFAEL,1307,0,3192,3164,6356
620150177,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,,997,TARJETAS NO MARCADAS,,,19,0,3192,3164,6356
620150177,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,,998,VOTOS NULOS,,,20,0,3192,3164,6356
620150177,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,,999,VOTOS EN BLANCO,,,26,0,3192,3164,6356
620150178,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,18480001,1,GONZALEZ,PRENS,OSCAR LUIS,4028,0,6853,7059,13912
620150178,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,20050002,2,VEGA,CAICEDO,JANETH,5765,1,6853,7059,13912
620150178,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,,997,TARJETAS NO MARCADAS,,,120,0,6853,7059,13912
620150178,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,,998,VOTOS NULOS,,,70,0,6853,7059,13912
620150178,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,,999,VOTOS EN BLANCO,,,64,0,6853,7059,13912
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,20090001,1,TURIZO,LOBO,FELIPE,2791,1,3624,4218,7842
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,18490002,2,GARRIDO,JIMENEZ,OSWALDO,7,0,3624,4218,7842
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,19910006,3,MOLINA,JIMENEZ,URBANO,3,0,3624,4218,7842
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,20050002,4,YEPES,MORALES,JORGE LUIS,2441,0,3624,4218,7842
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,18480001,5,COVILLA,MORALES,MANUEL,9,0,3624,4218,7842
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,,997,TARJETAS NO MARCADAS,,,45,0,3624,4218,7842
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,,998,VOTOS NULOS,,,54,0,3624,4218,7842
620150179,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13650,SAN FERNANDO,Municipal,,999,VOTOS EN BLANCO,,,11,0,3624,4218,7842
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,20030001,1,GUETE,HERRERA,JOAQUIN ISMAEL,3620,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,18480001,2,KAMELL,YASPE,ABRAHAM ANTONIO,5943,1,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,20130002,3,GUZMAN,GARCIA,JORGE LUIS,14,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,19910006,4,LORA,PORRAS,LEONARDO JOSE,26,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,20130001,5,GARCIA,ARRIETA,NESTOR CARLOS,148,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,20050002,6,CHARRY,RODELO,FRANCISCO RAFAEL,34,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,18490002,7,GUERRERO,ANILLO,ROBERT ALEXANDER,4824,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,,997,TARJETAS NO MARCADAS,,,345,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,,998,VOTOS NULOS,,,357,0,9621,10349,19970
620150180,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13654,SAN JACINTO,Municipal,,999,VOTOS EN BLANCO,,,183,0,9621,10349,19970
620150181,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,20050002,1,FRANCO,CONTRERAS,ENRIQUE CARLOS,2527,1,2901,3817,6718
620150181,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,18480001,2,BARRAGAN,CARCAMO,IBRAIL JOSE,2175,0,2901,3817,6718
620150181,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,20130001,4,PALACIOS,SIERRA,CARLOS ARTURO,67,0,2901,3817,6718
620150181,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,,997,TARJETAS NO MARCADAS,,,55,0,2901,3817,6718
620150181,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,,998,VOTOS NULOS,,,34,0,2901,3817,6718
620150181,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,,999,VOTOS EN BLANCO,,,21,0,2901,3817,6718
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,20090001,1,FIGUEROA,MARTINEZ,GUIDO JOSE,13,0,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,20030001,2,ACOSTA,VERGARA,BENITO JOSE,9198,1,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,20050002,3,SANCHEZ,GOMEZ,GABRIEL EDUARDO,92,0,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,19910006,4,ANGARITA,ROBLES,MAYERLIS,1544,0,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,20130001,5,GUZMAN,STAVE,HUMBERTO JOSE,808,0,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,18480001,6,SARABIA,BARRIOS,EDGARDO DE JESUS,7883,0,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,,997,TARJETAS NO MARCADAS,,,402,0,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,,998,VOTOS NULOS,,,461,0,14316,15510,29826
620150182,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,,999,VOTOS EN BLANCO,,,207,0,14316,15510,29826
620150183,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,20030001,1,AISLANT,GIL,FIRUS ARTURO,3291,0,4897,5706,10603
620150183,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,20050002,2,MENCO,NAVARRO,ADALBERTO JESUS,3671,1,4897,5706,10603
620150183,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,20050001,3,MIER,ROJAS,ALVARO ENRIQUE,29,0,4897,5706,10603
620150183,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,18480001,4,RUBIANO,CAMARGO,JUAN DE JESUS,14,0,4897,5706,10603
620150183,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,,997,TARJETAS NO MARCADAS,,,99,0,4897,5706,10603
620150183,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,,998,VOTOS NULOS,,,88,0,4897,5706,10603
620150183,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,,999,VOTOS EN BLANCO,,,18,0,4897,5706,10603
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,20130002,1,AYALA,AVELLANEDA,NELIDA,9,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,20030001,2,ACEVEDO,CAVADIA,JAIR,2891,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,18490002,3,VILLA,SIERRA,FERNANDO,604,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,18480001,4,MEJIA,ZULUAGA,ARTEMIO,2770,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,20050002,5,RUDAS,RUDAS,MANUEL JOSE,4085,1,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,20130001,6,NAVARRO,SIERRA,JORGE ANTONIO,77,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,20090002,7,OSPINO,TRESPALACIOS,DAVID ENRIQUE,607,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,,997,TARJETAS NO MARCADAS,,,331,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,,998,VOTOS NULOS,,,211,0,7843,9106,16949
620150184,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13670,SAN PABLO,Municipal,,999,VOTOS EN BLANCO,,,67,0,7843,9106,16949
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20050001,1,ORTIZ,CERVANTES,JAIRO,17,0,5592,5745,11337
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20090002,2,TOVAR,MORALES,CARLOS ARTURO,4,0,5592,5745,11337
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20050002,3,RAMIREZ,VARELA,ESPERANZA,2417,0,5592,5745,11337
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20090001,4,POLO,SIMANCA,MANUEL,951,0,5592,5745,11337
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20030001,5,CASTRO,CANTILLO,SALOMON,2583,1,5592,5745,11337
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,,997,TARJETAS NO MARCADAS,,,77,0,5592,5745,11337
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,,998,VOTOS NULOS,,,75,0,5592,5745,11337
620150185,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13673,SANTA CATALINA,Municipal,,999,VOTOS EN BLANCO,,,57,0,5592,5745,11337
620150186,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13683,SANTA ROSA,Municipal,18480001,1,ALTAMAR,RODRIGUEZ,JOSE LUIS,4906,1,6384,6504,12888
620150186,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13683,SANTA ROSA,Municipal,20050002,2,GUZMAN,FUENTE,CARMELO ELIAS,3754,0,6384,6504,12888
620150186,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13683,SANTA ROSA,Municipal,19910006,3,DIAZ,BOHORQUEZ,CARMEN LUCIA,136,0,6384,6504,12888
620150186,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13683,SANTA ROSA,Municipal,20090002,4,HERRERA,URBINA,ALFONSO,1,0,6384,6504,12888
620150186,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13683,SANTA ROSA,Municipal,,997,TARJETAS NO MARCADAS,,,119,0,6384,6504,12888
620150186,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13683,SANTA ROSA,Municipal,,998,VOTOS NULOS,,,124,0,6384,6504,12888
620150186,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13683,SANTA ROSA,Municipal,,999,VOTOS EN BLANCO,,,61,0,6384,6504,12888
620150187,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,18490002,1,MENDOZA,BARRETO,FABIO ORLANDO,949,0,8596,10026,18622
620150187,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,18480001,2,OLAYA,SANTAMARIA,HECTOR HERNEY,3624,0,8596,10026,18622
620150187,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,20130001,3,CENDALES,MORENO,JOSE MELECIO,3416,0,8596,10026,18622
620150187,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,20050002,4,BURGOS,URIBE,DELMAR AUGUSTO,4793,1,8596,10026,18622
620150187,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,,997,TARJETAS NO MARCADAS,,,149,0,8596,10026,18622
620150187,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,,998,VOTOS NULOS,,,139,0,8596,10026,18622
620150187,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,,999,VOTOS EN BLANCO,,,95,0,8596,10026,18622
620150188,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13744,SIMITI,Municipal,20030001,1,RAMIREZ,CARDONA,JESUS ALBERTO,4474,1,5185,6629,11814
620150188,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13744,SIMITI,Municipal,18490002,2,PEREZ,NIZ,ALBERTO JULIO,3326,0,5185,6629,11814
620150188,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13744,SIMITI,Municipal,20050002,3,IGLESIAS,TORRES,EDGAR,73,0,5185,6629,11814
620150188,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13744,SIMITI,Municipal,,997,TARJETAS NO MARCADAS,,,123,0,5185,6629,11814
620150188,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13744,SIMITI,Municipal,,998,VOTOS NULOS,,,102,0,5185,6629,11814
620150188,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13744,SIMITI,Municipal,,999,VOTOS EN BLANCO,,,41,0,5185,6629,11814
620150189,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,20050002,1,AMOR,NARVAEZ,NALCY ESTHER,1626,0,3979,3959,7938
620150189,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,18490002,2,ROMERO,ZAMORA,WILLINGTON RAFAEL,3771,1,3979,3959,7938
620150189,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,20030001,3,SARMIENTO,SARMIENTO,WILSON EDUARDO,729,0,3979,3959,7938
620150189,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,,997,TARJETAS NO MARCADAS,,,64,0,3979,3959,7938
620150189,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,,998,VOTOS NULOS,,,41,0,3979,3959,7938
620150189,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,,999,VOTOS EN BLANCO,,,77,0,3979,3959,7938
620150190,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,18490002,1,ARIAS,ZULUAGA,GERARDO DE JESUS,3919,1,4409,4896,9305
620150190,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,20050002,2,OSPINO,QUEVEDO,MAIRA ALEJANDRA,21,0,4409,4896,9305
620150190,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,18480001,3,CARPIO,QUINTANA,ANGELICA LEONOR,2924,0,4409,4896,9305
620150190,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,,997,TARJETAS NO MARCADAS,,,30,0,4409,4896,9305
620150190,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,,998,VOTOS NULOS,,,70,0,4409,4896,9305
620150190,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,,999,VOTOS EN BLANCO,,,36,0,4409,4896,9305
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,20050002,1,CARMONA,PEREZ,FERNANDO ANTONIO,4456,1,5264,6969,12233
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,20090002,2,ROJAS,MADERA,GABRIEL ERNESTO,3,0,5264,6969,12233
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,20130001,3,JIMENEZ,CASTILLO,JOSE ALFREDO,3864,0,5264,6969,12233
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,20050001,4,SACCO,ARROYO,JUAN JOSE,32,0,5264,6969,12233
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,18480001,5,FLOREZ,FONSECA,JUAN CARLOS,19,0,5264,6969,12233
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,,997,TARJETAS NO MARCADAS,,,142,0,5264,6969,12233
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,,998,VOTOS NULOS,,,185,0,5264,6969,12233
620150191,2015,Alcaldía Municipal,Octubre 25,13,BOLIVAR,13810,TIQUISIO,Municipal,,999,VOTOS EN BLANCO,,,43,0,5264,6969,12233
