id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,censoe_mujeres,censoe_hombres,censoe_total
620070169,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13442,MARIA LA BAJA,Municipal,,997,TARJETAS NO MARCADAS,,,790,0,14539,15774,30313
620070169,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13442,MARIA LA BAJA,Municipal,,998,VOTOS NULOS,,,734,0,14539,15774,30313
620070169,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13442,MARIA LA BAJA,Municipal,,999,VOTOS EN BLANCO,,,112,0,14539,15774,30313
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,19910002,1,JIMENEZ,CARDENAS,BLADIMIR,581,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,19930001,2,AGAMEZ,ZABALA,HECTOR EMILIO,9,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,20020007,3,RIOS,AMARIZ,RICHARD DEIBIS,810,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,19980010,4,ROJAS,RUIZ,NERIS ENRIQUE,508,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,18480001,5,DUARTE,RODRIGUEZ,CARMEN ESTHER,170,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,20050002,6,AVILA,GONZALEZ,LUIS GABRIEL,939,1,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,20050001,7,BOLANO,PATINO,WILSON ENRIQUE,12,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,,997,TARJETAS NO MARCADAS,,,187,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,,998,VOTOS NULOS,,,139,0,2280,3621,5901
620070170,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13458,MONTECRISTO,Municipal,,999,VOTOS EN BLANCO,,,16,0,2280,3621,5901
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,19930001,1,SERRANO,GOMEZ,HUBERT,6511,0,14877,15220,30097
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,19980010,2,ROJAS,,JOSE ORLANDO,1721,0,14877,15220,30097
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,18490002,3,HERNANDEZ,RICARDO,ALBERTO MANUEL,8556,1,14877,15220,30097
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20050002,4,BOTERO,BOTERO,SILVIA MARIA EUGENIA,526,0,14877,15220,30097
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,20050001,5,DI FILIPPO,LEON,MARCO ANTONIO,149,0,14877,15220,30097
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,,997,TARJETAS NO MARCADAS,,,487,0,14877,15220,30097
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,,998,VOTOS NULOS,,,412,0,14877,15220,30097
620070171,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13468,SANTA CRUZ DE MOMPOX,Municipal,,999,VOTOS EN BLANCO,,,188,0,14877,15220,30097
620070172,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13473,MORALES,Municipal,19930001,1,RINCONES,DIAZ,MARCELO,2560,1,4228,5471,9699
620070172,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13473,MORALES,Municipal,19980010,2,SALCEDO,CARDOZO,ECEQUIEL,1644,0,4228,5471,9699
620070172,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13473,MORALES,Municipal,19970002,3,TORRES,RODRIGUEZ,RAMIRO ANTONIO,5,0,4228,5471,9699
620070172,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13473,MORALES,Municipal,20050002,4,DEL REAL,GARRIDO,ADAYME,2164,0,4228,5471,9699
620070172,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13473,MORALES,Municipal,,997,TARJETAS NO MARCADAS,,,258,0,4228,5471,9699
620070172,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13473,MORALES,Municipal,,998,VOTOS NULOS,,,90,0,4228,5471,9699
620070172,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13473,MORALES,Municipal,,999,VOTOS EN BLANCO,,,18,0,4228,5471,9699
620070173,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13549,PINILLOS,Municipal,19930001,1,MORA,MARTINEZ,GABINO JOSE,3929,0,6095,7756,13851
620070173,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13549,PINILLOS,Municipal,19980010,2,RANGEL,OLIVEROS,LEWIS,64,0,6095,7756,13851
620070173,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13549,PINILLOS,Municipal,20050002,3,ORTEGA,DIAZ,MARIA EUGENIA,4532,1,6095,7756,13851
620070173,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13549,PINILLOS,Municipal,,997,TARJETAS NO MARCADAS,,,367,0,6095,7756,13851
620070173,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13549,PINILLOS,Municipal,,998,VOTOS NULOS,,,180,0,6095,7756,13851
620070173,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13549,PINILLOS,Municipal,,999,VOTOS EN BLANCO,,,22,0,6095,7756,13851
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,20050004,1,FLOREZ,BARROS,JULIO,98,0,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,19910002,2,LAZARO,GARCIA,EVER,11,0,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,19930001,3,GUTIERREZ,FRANCO,JADIMIR,824,0,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,19980010,4,ROMERO,MONTESINOS,MARTIN EMILIO,22,0,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,18480001,5,URREGO,DITTA,SANDRA MARIA,1000,1,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,20050002,6,ATENCIA,PEREZ,RAFAEL ENRIQUE,0,0,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,,997,TARJETAS NO MARCADAS,,,30,0,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,,998,VOTOS NULOS,,,57,0,1546,1808,3354
620070174,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13580,REGIDOR,Municipal,,999,VOTOS EN BLANCO,,,6,0,1546,1808,3354
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,20050004,1,YUNES,CANAS,NABITH,191,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,20060003,2,ZUNIGA,AISLANNT,MARLY ROCIO,198,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,19930001,3,ROMERO,AVILA,WALBERTO,1550,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,20020007,4,ALVAREZ,CANAS,JOSE,8,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,18490002,5,PEREZ,SURMAY,MARTIN EMILIO,160,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,18480001,6,ARGUELLO,LOZANO,MARIO ARMNADO,393,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,20050002,7,VASQUEZ,ACUNA,FERMIN,1827,1,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,,997,TARJETAS NO MARCADAS,,,160,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,,998,VOTOS NULOS,,,73,0,2917,3968,6885
620070175,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13600,RIO VIEJO,Municipal,,999,VOTOS EN BLANCO,,,15,0,2917,3968,6885
620070176,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,18480001,1,JIMENEZ,TORRE,FREDYS ENRIQUE,390,0,2587,2664,5251
620070176,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,20050002,2,CASTILLA,TAPIA,ADALBERTO,493,1,2587,2664,5251
620070176,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,,997,TARJETAS NO MARCADAS,,,18,0,2587,2664,5251
620070176,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,,998,VOTOS NULOS,,,1,0,2587,2664,5251
620070176,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13620,SAN CRISTOBAL,Municipal,,999,VOTOS EN BLANCO,,,3,0,2587,2664,5251
620070177,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,20050004,1,CASTRO,TEHERAN,FRANCISCO JAVIER,1555,0,5911,6306,12217
620070177,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,19970002,2,ROA,AMADOR,JAIME DAVID,5655,1,5911,6306,12217
620070177,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,,997,TARJETAS NO MARCADAS,,,319,0,5911,6306,12217
620070177,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,,998,VOTOS NULOS,,,70,0,5911,6306,12217
620070177,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13647,SAN ESTANISLAO,Municipal,,999,VOTOS EN BLANCO,,,97,0,5911,6306,12217
620070178,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13650,SAN FERNANDO,Municipal,19930001,1,TURIZO,LOBO,FELIPE,2099,1,3092,3618,6710
620070178,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13650,SAN FERNANDO,Municipal,18490002,2,CARDENAS,BANDERA,VICTOR MANUEL,1731,0,3092,3618,6710
620070178,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13650,SAN FERNANDO,Municipal,19970002,3,SEPULVEDA,COMAS,ALEXANDRA DEL CARMEN,259,0,3092,3618,6710
620070178,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13650,SAN FERNANDO,Municipal,,997,TARJETAS NO MARCADAS,,,67,0,3092,3618,6710
620070178,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13650,SAN FERNANDO,Municipal,,998,VOTOS NULOS,,,30,0,3092,3618,6710
620070178,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13650,SAN FERNANDO,Municipal,,999,VOTOS EN BLANCO,,,8,0,3092,3618,6710
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,20050004,1,MANRIQUE,RAMIREZ,NESTOR GUSTAVO,30,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,20060003,2,VASQUEZ,ANILLO,LIBARDO ALFREDO,16,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,19980010,3,PACHECO,ALAFARO,LUZ VEIRA,2091,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,20060002,4,GARCIA,BOLANO,JAVIER JOSE,314,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,18490002,5,LORA,PEDROZA,ALBERTO GREGORIO,1615,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,19970002,6,CARBAL,ALVAREZ,MIGUEL ENRIQUE,1685,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,18480001,7,MOVILLA,YEPES,ARLETH PATRICIA,2218,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,20050002,8,GUETE,HERRERA,JOAQUIN ISMAEL,2252,1,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,20050001,9,SALINAS,CARBAL,LUIS ENRIQUE,141,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,,997,TARJETAS NO MARCADAS,,,548,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,,998,VOTOS NULOS,,,296,0,8008,8918,16926
620070179,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13654,SAN JACINTO,Municipal,,999,VOTOS EN BLANCO,,,103,0,8008,8918,16926
620070180,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,19930001,1,MEDINA,ROJAS,PEDRO MANUEL,1827,1,2166,3109,5275
620070180,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,19980010,2,REQUENA,REQUENA,YIMIS,1457,0,2166,3109,5275
620070180,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,20060002,3,NINO,GALVIS,DORA ISABEL,4,0,2166,3109,5275
620070180,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,19970002,4,POSADA,TURIZO,FERNANDO MANUEL,20,0,2166,3109,5275
620070180,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,,997,TARJETAS NO MARCADAS,,,70,0,2166,3109,5275
620070180,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,,998,VOTOS NULOS,,,40,0,2166,3109,5275
620070180,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,Municipal,,999,VOTOS EN BLANCO,,,19,0,2166,3109,5275
620070181,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,19980010,1,ARRIETA,VASQUEZ,CESAR ENRIQUE,6123,0,12555,13837,26392
620070181,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,20050002,2,GUARDELA,OSORIO,ROBERTO JOSE,9178,1,12555,13837,26392
620070181,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,,997,TARJETAS NO MARCADAS,,,573,0,12555,13837,26392
620070181,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,,998,VOTOS NULOS,,,213,0,12555,13837,26392
620070181,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,Municipal,,999,VOTOS EN BLANCO,,,128,0,12555,13837,26392
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,20050004,1,AISLANT,GIL,JAIME,2040,1,4039,5036,9075
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,19930001,2,AISLANT,MORA,ALBEIRO,1241,0,4039,5036,9075
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,19980010,3,OSPINO,FONSECA,RUDESINDO,1490,0,4039,5036,9075
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,18480001,4,NIETO,ARDILA,JOSE DE LA CRUZ,27,0,4039,5036,9075
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,20050001,5,CENTENO,COGOLLO,REMBERTO ENRIQUE,117,0,4039,5036,9075
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,,997,TARJETAS NO MARCADAS,,,254,0,4039,5036,9075
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,,998,VOTOS NULOS,,,176,0,4039,5036,9075
620070182,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13667,SAN MARTIN DE LOBA,Municipal,,999,VOTOS EN BLANCO,,,28,0,4039,5036,9075
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,19980010,1,CARDENAS,ULLOA,SANDRA,1045,0,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,20060002,2,MURILLO,TELLEZ,ARTEMIO,44,0,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,18490002,3,MEJIA,ZULUAGA,ARTEMIO,1985,0,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,19970002,4,GARCIA,ROJAS,PABLO,844,0,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,18480001,5,BRITTON,BARROS,EMILIO ALONSO,3371,1,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,20050002,6,GARCIA,QUINTERO,SAMUEL SEGUNDO,545,0,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,,997,TARJETAS NO MARCADAS,,,464,0,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,,998,VOTOS NULOS,,,256,0,6238,7565,13803
620070183,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13670,SAN PABLO,Municipal,,999,VOTOS EN BLANCO,,,55,0,6238,7565,13803
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20060003,1,RAMIREZ,VARELA,ESPERANZA,268,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,19930001,2,PEREZ,MARTINEZ,MIRIAM DEL CARMEN,144,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20020007,3,POLO,SIMANCA,MANUEL,1040,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,19980010,4,PARDO,RAMOS,BERNARDO ENRIQUE,12,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,19970002,5,VARELA,RAMIREZ,EFRAIN,902,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,18480001,6,VENTURA,DIAZ,ADALIO ALBERTO,1450,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20050002,7,RUIZ,FAJARDO,ALFREDO DE JESUS,1738,1,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,20050001,8,PEDRAZA,GARRIDO,JOSE GREGORIO,12,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,,997,TARJETAS NO MARCADAS,,,143,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,,998,VOTOS NULOS,,,159,0,4544,4676,9220
620070184,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13673,SANTA CATALINA,Municipal,,999,VOTOS EN BLANCO,,,41,0,4544,4676,9220
620070185,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13683,SANTA ROSA,Municipal,20070049,1,GOMEZ,CARABALLO,RAFAEL,2958,0,5427,5373,10800
620070185,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13683,SANTA ROSA,Municipal,20050002,2,CABARCAS,CABARCAS,FRANKLIN,3255,1,5427,5373,10800
620070185,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13683,SANTA ROSA,Municipal,,997,TARJETAS NO MARCADAS,,,161,0,5427,5373,10800
620070185,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13683,SANTA ROSA,Municipal,,998,VOTOS NULOS,,,68,0,5427,5373,10800
620070185,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13683,SANTA ROSA,Municipal,,999,VOTOS EN BLANCO,,,18,0,5427,5373,10800
620070186,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,19980010,1,CENDALES,MORENO,JOSE MELECIO,6295,1,6013,7550,13563
620070186,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,18490002,2,RUA,MIRA,JOAN HUMBERTO,33,0,6013,7550,13563
620070186,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,20050002,3,OLAYA,SANTAMARIA,MILTON ALEXIS,1699,0,6013,7550,13563
620070186,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,,997,TARJETAS NO MARCADAS,,,142,0,6013,7550,13563
620070186,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,,998,VOTOS NULOS,,,95,0,6013,7550,13563
620070186,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13688,SANTA ROSA DEL SUR,Municipal,,999,VOTOS EN BLANCO,,,90,0,6013,7550,13563
620070187,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13744,SIMITI,Municipal,20060003,1,TRESPALACIOS,PALOMINO,FELIX,2319,0,4456,5933,10389
620070187,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13744,SIMITI,Municipal,18490002,2,RENDON,PADILLA,OSCAR JAMES,4100,1,4456,5933,10389
620070187,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13744,SIMITI,Municipal,,997,TARJETAS NO MARCADAS,,,285,0,4456,5933,10389
620070187,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13744,SIMITI,Municipal,,998,VOTOS NULOS,,,67,0,4456,5933,10389
620070187,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13744,SIMITI,Municipal,,999,VOTOS EN BLANCO,,,53,0,4456,5933,10389
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,20060003,1,BAHOQUE,QUEZADA,ROOSBELT,1075,0,3446,3311,6757
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,19930001,2,NARVAEZ,AGUANCHA,GABRIEL EFRAIN,1027,0,3446,3311,6757
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,19970002,3,SANCHEZ,SARMIENTO,SANTANDER,857,0,3446,3311,6757
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,18480001,4,MENDOZA,OLIVO,CLAUDIO FRANCISCO,130,0,3446,3311,6757
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,20050002,5,RAMIREZ,PEREZ,LUIS RAFAEL,1647,1,3446,3311,6757
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,,997,TARJETAS NO MARCADAS,,,111,0,3446,3311,6757
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,,998,VOTOS NULOS,,,65,0,3446,3311,6757
620070188,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13760,SOPLAVIENTO,Municipal,,999,VOTOS EN BLANCO,,,30,0,3446,3311,6757
620070189,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,20050004,1,CONTRERAS,DURAN,HERMIDES,62,0,3602,4065,7667
620070189,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,19910002,2,MARTINEZ,JIMENEZ,ROSENDA,425,0,3602,4065,7667
620070189,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,19930001,3,MANCERA,CHICA,MIGUEL ANGEL,1132,0,3602,4065,7667
620070189,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,20100064,4,MARTINEZ,JIMENEZ,VICTOR RAUL,96,0,3602,4065,7667
620070189,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,18490002,5,FUENTES,IBANES,JORGE LUIS,8,0,3602,4065,7667
620070189,2007,Alcaldía Municipal,Octubre 28,13,BOLIVAR,13780,TALAIGUA NUEVO,Municipal,18480001,6,QUEVEDO,MANCERA,ERYS,1312,0,3602,4065,7667
